Time begin: 165040862
+3.22300000E-04
+3.29200000E-04
+3.42200000E-04
+3.68400000E-04
+3.95300000E-04
+3.96800000E-04
+3.96200000E-04
+3.96600000E-04
+3.98600000E-04
+4.05000000E-04
+4.05000000E-04
+4.06700000E-04
+4.03300000E-04
+4.07100000E-04
+6.72700000E-04
+5.25300000E-04
+6.55500000E-04
+2.08060000E-03
+2.25530000E-03
+2.45450000E-03
+2.69070000E-03
+2.92010000E-03
+3.25630000E-03
+3.88590000E-03
+4.20160000E-03
+4.58670000E-03
+5.02780000E-03
+5.46150000E-03
+5.92540000E-03
+5.91450000E-03
+5.92020000E-03
+5.90630000E-03
+5.91430000E-03
+5.91000000E-03
+5.91230000E-03
+5.90700000E-03
+5.95990000E-03
+5.94320000E-03
+5.94980000E-03
+5.92880000E-03
+5.94470000E-03
+5.94320000E-03
+5.94340000E-03
+5.96420000E-03
+5.95020000E-03
+5.94810000E-03
+5.94740000E-03
+5.95520000E-03
+5.96330000E-03
+5.95110000E-03
+5.96760000E-03
+5.97680000E-03
+5.98490000E-03
+5.98920000E-03
+5.98710000E-03
+5.99090000E-03
+5.98960000E-03
+5.98150000E-03
+6.00010000E-03
+5.99670000E-03
+5.97310000E-03
+5.98360000E-03
+5.96910000E-03
+5.97590000E-03
+5.93990000E-03
+6.48840000E-03
+6.58270000E-03
+1.32740000E-03
+3.35600000E-04
+3.33200000E-04
+3.44400000E-04
+6.96300000E-03
+6.89230000E-03
+7.86200000E-04
+7.00900000E-04
Time end: 165040878
Time begin: 165040892

+3.67900000E-04
+3.64500000E-04
+6.98080000E-03
+6.92700000E-03
+4.62200000E-04
+3.79900000E-04
+7.00220000E-03
+6.93150000E-03
+8.26000000E-04
+7.35400000E-04
+4.04500000E-04
+4.04500000E-04
+6.98610000E-03
+6.97760000E-03
+5.01800000E-04
+4.75200000E-04
+7.17400000E-04
+1.94630000E-03
+6.73560000E-03
+5.75860000E-03
+4.24200000E-04
+3.58300000E-04
+3.67300000E-04
+6.39010000E-03
+6.68540000E-03
+5.21900000E-04
+7.16600000E-04
+1.39290000E-03
+6.76230000E-03
+6.28690000E-03
+4.48200000E-04
+3.78400000E-04
+3.93400000E-04
+6.71260000E-03
+6.76380000E-03
+1.19270000E-03
+4.23000000E-04
+3.99200000E-04
+4.04300000E-04
+7.02000000E-03
