Time begin: 173557811
+5.50200000E-04
+4.72200000E-04
+4.22300000E-04
+4.09300000E-04
+3.96800000E-04
+3.71600000E-04
+3.61300000E-04
+3.49100000E-04
+3.46900000E-04
+3.15900000E-04
+4.05600000E-04
+5.23200000E-04
+1.01680000E-03
+2.05170000E-03
+2.23220000E-03
+2.44190000E-03
+2.62800000E-03
+2.88000000E-03
+3.13920000E-03
+3.49420000E-03
+4.27440000E-03
+4.68900000E-03
+5.15530000E-03
+5.59340000E-03
+5.79320000E-03
+5.77680000E-03
+5.77610000E-03
+5.77650000E-03
+5.77680000E-03
+5.77310000E-03
+5.76520000E-03
+5.77830000E-03
+5.80820000E-03
+5.80100000E-03
+5.79650000E-03
+5.80570000E-03
+5.81510000E-03
+5.80890000E-03
+5.78600000E-03
+5.80970000E-03
+5.79390000E-03
+5.78060000E-03
+5.79090000E-03
+5.78340000E-03
+5.76480000E-03
+5.77480000E-03
+5.81720000E-03
+5.80550000E-03
+5.79770000E-03
+5.79520000E-03
+5.81120000E-03
+5.80520000E-03
+5.79800000E-03
+5.80630000E-03
+5.81300000E-03
+5.80720000E-03
+5.79430000E-03
+5.79970000E-03
+5.80720000E-03
+5.79620000E-03
+1.22700000E-04
+1.52300000E-04
+4.09700000E-04
+4.28700000E-04
+2.03200000E-04
+1.19100000E-04
+1.11600000E-04
+1.13500000E-04
+1.18900000E-04
+1.88900000E-04
+4.11000000E-04
+4.66000000E-04
+2.04300000E-04
+1.30200000E-04
+1.23800000E-04
Time end: 173557838
Time begin: 173557853

+1.31700000E-04
+1.37300000E-04
+2.64700000E-04
+4.73700000E-04
+3.91300000E-04
+4.21300000E-04
+4.80800000E-04
+2.82900000E-04
+1.39000000E-04
+1.36000000E-04
+1.45000000E-04
+1.53500000E-04
+2.13900000E-04
+4.01300000E-04
+4.56400000E-04
+3.06500000E-04
+1.54000000E-04
+1.63200000E-04
+1.61700000E-04
+1.79700000E-04
+2.52900000E-04
+5.02200000E-04
+4.79700000E-04
+1.87200000E-04
+1.78400000E-04
+3.54200000E-04
+1.75200000E-04
+1.75000000E-04
+1.75000000E-04
+1.87000000E-04
+2.18200000E-04
+4.75200000E-04
+5.33700000E-04
+3.71100000E-04
+2.06400000E-04
+2.06700000E-04
+2.03200000E-04
+2.07700000E-04
+2.65800000E-04
+4.22700000E-04
+5.11400000E-04
+3.81600000E-04
+2.17800000E-04
+2.24000000E-04
+2.23400000E-04
+2.22500000E-04
+2.25100000E-04
+2.28900000E-04
+2.67700000E-04
+3.64500000E-04
+5.57500000E-04
+4.82300000E-04
+2.83300000E-04
+2.54400000E-04
+2.50300000E-04
+2.48900000E-04
+2.66200000E-04
+4.42700000E-04
+5.96400000E-04
+4.59800000E-04
+2.63000000E-04
+2.65100000E-04
+2.64700000E-04
+2.75000000E-04
+3.65100000E-04
+2.72200000E-04
+3.15500000E-04
+4.91700000E-04
+6.26600000E-04
+4.55700000E-04
+2.95100000E-04
+3.05600000E-04
+3.00000000E-04
+3.04100000E-04
+3.56400000E-04
+5.33500000E-04
+6.14200000E-04
+4.65600000E-04
+3.21900000E-04
+3.21200000E-04
+3.10100000E-04
+3.34100000E-04
+3.83600000E-04
+6.58300000E-04
+6.19600000E-04
+6.49300000E-04
+6.25600000E-04
+4.81600000E-04
+3.60400000E-04
+3.47400000E-04
+3.54900000E-04
+3.77300000E-04
+3.94900000E-04
+6.17900000E-04
+7.02200000E-04
+4.79300000E-04
+3.63000000E-04
+3.66800000E-04
+3.69000000E-04
+3.77800000E-04
+4.65800000E-04
+7.04800000E-04
+6.51300000E-04
+4.46700000E-04
+3.90800000E-04
+5.22300000E-04
+4.07300000E-04
+4.08400000E-04
+4.06300000E-04
+4.14800000E-04
+4.81200000E-04
+6.67300000E-04
+7.49800000E-04
+6.63300000E-04
+4.30500000E-04
+4.21300000E-04
+4.37500000E-04
+4.35200000E-04
+4.57900000E-04
+6.93900000E-04
+7.92000000E-04
+5.81900000E-04
+4.50600000E-04
+4.61500000E-04
+4.69900000E-04
+4.74400000E-04
+3.93800000E-04
+4.15700000E-04
+4.16500000E-04
+6.51000000E-04
+7.15300000E-04
+5.45900000E-04
+3.97500000E-04
+3.96800000E-04
+4.03700000E-04
+4.03300000E-04
+4.73300000E-04
+6.93700000E-04
+7.00100000E-04
+5.23600000E-04
+4.14200000E-04
+4.34500000E-04
+4.34500000E-04
+4.54700000E-04
+5.39500000E-04
+4.46700000E-04
+5.28500000E-04
+7.33300000E-04
+7.31400000E-04
+5.18500000E-04
+4.38000000E-04
+4.47400000E-04
+4.41000000E-04
+4.59200000E-04
+4.92800000E-04
+7.73300000E-04
+7.54900000E-04
+5.20200000E-04
+4.59200000E-04
+4.68600000E-04
+4.76100000E-04
+4.91700000E-04
+5.99000000E-04
+8.36900000E-04
+7.36100000E-04
+8.13600000E-04
+8.32700000E-04
+6.11900000E-04
+4.86600000E-04
+4.92300000E-04
+4.93600000E-04
+4.98100000E-04
+5.62000000E-04
+7.40400000E-04
+8.28600000E-04
+6.83600000E-04
+5.13100000E-04
+5.33900000E-04
+5.31500000E-04
+5.48500000E-04
+5.96000000E-04
+8.66300000E-04
+8.23900000E-04
+5.80400000E-04
+5.31800000E-04
+6.52100000E-04
+5.48200000E-04
+5.47000000E-04
+5.47600000E-04
+5.67700000E-04
+6.36900000E-04
+8.96300000E-04
+9.13200000E-04
+7.10600000E-04
+5.81200000E-04
+5.87700000E-04
+5.85100000E-04
+5.14200000E-04
+6.23800000E-04
+8.49600000E-04
+7.56000000E-04
+5.01600000E-04
+5.22300000E-04
+5.11800000E-04
+5.16500000E-04
+5.13300000E-04
+5.16800000E-04
+5.35400000E-04
+6.33100000E-04
+8.72300000E-04
+7.97500000E-04
+5.88900000E-04
+5.43500000E-04
+5.49500000E-04
+5.55300000E-04
+5.74800000E-04
+6.86600000E-04
+8.82600000E-04
+8.30100000E-04
+5.56600000E-04
+5.58500000E-04
+5.54000000E-04
+5.56200000E-04
+5.81700000E-04
+7.99700000E-04
Time end: 173557884
Time begin: 173557891

+5.92400000E-04
+6.28800000E-04
+8.96900000E-04
+8.95200000E-04
+6.37100000E-04
+6.00100000E-04
+5.36200000E-04
+5.14800000E-04
+5.32000000E-04
+6.41800000E-04
+8.57100000E-04
+8.08700000E-04
+6.13800000E-04
+5.16100000E-04
+5.17600000E-04
+5.20200000E-04
+5.38600000E-04
+6.43500000E-04
+8.59900000E-04
+8.00700000E-04
+8.74600000E-04
+8.52400000E-04
+7.19600000E-04
+5.45700000E-04
+5.52500000E-04
+5.62400000E-04
+5.67700000E-04
+5.66900000E-04
+7.94700000E-04
+8.88300000E-04
+6.94500000E-04
+5.53800000E-04
+5.47200000E-04
+5.56600000E-04
+5.66000000E-04
+6.77200000E-04
+9.09300000E-04
+8.26900000E-04
+5.89800000E-04
+5.66900000E-04
+6.64500000E-04
+5.83600000E-04
+5.94700000E-04
+5.87700000E-04
+6.04800000E-04
+6.89800000E-04
+9.28600000E-04
+9.10000000E-04
+7.47600000E-04
+5.88700000E-04
+5.87200000E-04
+5.88500000E-04
+6.05200000E-04
+6.65600000E-04
+9.38900000E-04
+9.21500000E-04
+6.51000000E-04
+6.05900000E-04
+6.23000000E-04
+6.40600000E-04
+6.31600000E-04
+6.34300000E-04
+6.43100000E-04
+6.94700000E-04
+9.59400000E-04
+9.62900000E-04
+6.93200000E-04
+6.35800000E-04
+5.53000000E-04
+5.59200000E-04
+4.83100000E-04
+5.82300000E-04
+8.29200000E-04
+7.37800000E-04
+5.10300000E-04
+4.89100000E-04
+4.92100000E-04
+4.96800000E-04
+5.08400000E-04
+5.84900000E-04
+4.88300000E-04
+5.71000000E-04
+7.83200000E-04
+7.69700000E-04
+5.78400000E-04
+4.87200000E-04
+4.83800000E-04
+4.79500000E-04
+4.92600000E-04
+5.12500000E-04
+7.27700000E-04
+8.30100000E-04
+6.34800000E-04
+4.94700000E-04
+5.12100000E-04
+5.08800000E-04
+5.14600000E-04
+6.10100000E-04
+8.46100000E-04
+7.70100000E-04
+7.85100000E-04
+8.25400000E-04
+6.63000000E-04
+4.97100000E-04
+4.98400000E-04
+4.98600000E-04
+5.04800000E-04
+5.56200000E-04
+7.33300000E-04
+8.17000000E-04
+6.75000000E-04
+5.27900000E-04
+5.30500000E-04
+5.25500000E-04
+5.43300000E-04
+6.13400000E-04
+8.56200000E-04
+8.05900000E-04
+5.58500000E-04
+5.37500000E-04
+5.92800000E-04
+5.23200000E-04
+5.21100000E-04
+5.23800000E-04
+5.38400000E-04
+6.00500000E-04
